Account UUID,Sf Net Desk Change,Looker Net Desk Change,Sf Looker Difference,Sf Looker Absolute Difference
c774c217-6339-4d7a-aa1c-c0ad51ef39e2,1.0,1.0,0.0,0.0
da658cca-102d-4b88-be07-ed051f54e463,1.0,1.0,0.0,0.0
1be48e85-e2f0-4500-8935-eeb4da08b134,0.0,0.0,0.0,0.0
6eb7b96e-5391-4e01-b621-426516786c52,2.0,2.0,0.0,0.0
add2a0c0-2a14-426b-a94a-979b6b7f7727,1.0,1.0,0.0,0.0
7b71f110-3a83-0134-64e9-2aee3dcc9b8e,12.0,0.0,12.0,12.0
7b71f110-3a83-0134-64e9-2aee3dcc9b8e,12.0,0.0,12.0,12.0
7b71f110-3a83-0134-64e9-2aee3dcc9b8e,12.0,12.0,0.0,0.0
fdbc074d-472f-470b-b7b4-065b7bbc43d3,5.0,5.0,0.0,0.0
dee8de5a-dc57-44b6-a264-1a783f51d01f,1.0,0.0,1.0,1.0
6ee8d564-beeb-43e2-98cd-c7acab49b85c,3.0,3.0,0.0,0.0
6ee8d564-beeb-43e2-98cd-c7acab49b85c,0.0,3.0,-3.0,3.0
49e5f338-739e-4897-98b0-641120da71db,1.0,1.0,0.0,0.0
73a72c24-8898-4fd2-86c1-76083dc563c9,1.0,1.0,0.0,0.0
2ac35cf2-f898-4e61-af19-d6e08bf25b77,1.0,1.0,0.0,0.0
c7f4f4ed-cd70-42f8-b77a-ae42a82fe6eb,3.0,3.0,0.0,0.0
c4c6019e-92bf-4219-8081-4430dcc1e461,1.0,1.0,0.0,0.0
2a757f94-6211-4452-8e89-1a2f64e8304f,1.0,1.0,0.0,0.0
a371e37b-8a61-40c2-b1a3-fa2b703ebb32,1.0,0.0,1.0,1.0
a371e37b-8a61-40c2-b1a3-fa2b703ebb32,1.0,1.0,0.0,0.0
ebe632c5-d1c0-4312-8678-ea6f201b4006,1.0,1.0,0.0,0.0
3fb5eaa0-8251-0130-f786-123138068411,0.0,0.0,0.0,0.0
20ad4992-6937-41bc-8218-54f8b101c141,1.0,1.0,0.0,0.0
33415eaf-f07a-4570-a081-277f8045d337,1.0,0.0,1.0,1.0
33415eaf-f07a-4570-a081-277f8045d337,1.0,1.0,0.0,0.0
db7d4e30-2eae-0136-2be8-0242ac111c0c,0.0,0.0,0.0,0.0
cb3d8d71-37c2-4ff4-9396-846062b02f1c,1.0,1.0,0.0,0.0
f6b4ff30-5b81-0136-6997-0242ac114a0c,3.0,3.0,0.0,0.0
f6b4ff30-5b81-0136-6997-0242ac114a0c,3.0,4.0,-1.0,1.0
f6b4ff30-5b81-0136-6997-0242ac114a0c,4.0,3.0,1.0,1.0
f6b4ff30-5b81-0136-6997-0242ac114a0c,4.0,4.0,0.0,0.0
6129c8b1-eb8d-42b0-bd5c-5ee0bf37f5f0,16.0,16.0,0.0,0.0
8a2f170d-eece-4ba5-a1f8-a8d30e5db9c0,4.0,4.0,0.0,0.0
12c67b85-ee65-4296-82e1-d8e452044232,1.0,1.0,0.0,0.0
43a1dd45-74e5-4643-9146-521714ad620f,1.0,1.0,0.0,0.0
01f3fc5c-d5a2-4d98-b62c-6a6f779714b9,2.0,2.0,0.0,0.0
416bc71c-63f6-4c14-9028-9e821b8ef03b,2.0,2.0,0.0,0.0
7bed7d4b-16d8-41ed-8b6d-1ea0ec9257d9,5.0,5.0,0.0,0.0
63fbaf3f-bf6e-41ff-bcd7-0f5e437d8bf4,3.0,3.0,0.0,0.0
69628c4c-5be0-4cdc-b3a7-085a76845e66,4.0,4.0,0.0,0.0
5bacb1a0-79c0-0134-c386-6af1cf9080b4,0.0,0.0,0.0,0.0
b2d1b4bd-3580-4198-b416-45508df12ed5,47.0,47.0,0.0,0.0
feaf1ddf-9596-4bab-bcff-6caea1376ae2,1.0,1.0,0.0,0.0
fffdf718-8f7b-4df9-b383-206216339b44,4.0,4.0,0.0,0.0
0a68c480-6db6-0136-0d34-0242ac114a0c,2.0,2.0,0.0,0.0
b1ec6fbc-9815-4d17-abbd-54a1b58beaf0,1.0,1.0,0.0,0.0
f3511616-09fe-4ae7-9394-a491d3741f48,1.0,1.0,0.0,0.0
eb8671f4-835d-407f-a54b-945aa34fa85f,1.0,1.0,0.0,0.0
eb8671f4-835d-407f-a54b-945aa34fa85f,1.0,0.0,1.0,1.0
13c0385e-f72f-4d78-bd2d-be242c0757e9,2.0,1.0,1.0,1.0
70e32c4b-db4a-4634-b21d-a8db655d0e5c,108.0,108.0,0.0,0.0
6f9188be-17af-4de8-bd56-07b9a58853f9,41.0,41.0,0.0,0.0
01527480-621c-0134-1d68-063149c364a6,1.0,1.0,0.0,0.0
31a14a30-4cff-0136-909c-0242ac11560c,1.0,1.0,0.0,0.0
3053b7d0-37e1-4dd5-b60a-d3e1dce9be5f,4.0,4.0,0.0,0.0
08ac7e86-f515-4e9c-998f-4cd637c80538,1.0,1.0,0.0,0.0
13d12f87-535a-4121-8734-436cabbe3fc0,0.0,0.0,0.0,0.0
f3db68fc-fb3b-45ab-b2ed-bf8ee4ea1c04,29.0,29.0,0.0,0.0
1dedb8c6-2a6a-4bed-a65d-a97d6b296258,0.0,0.0,0.0,0.0
0130dd11-0744-481a-8dcf-1d107e29c4fa,2.0,2.0,0.0,0.0
d79fada5-6ad7-450c-9088-a89b6dd773b3,1.0,1.0,0.0,0.0
d65d485c-0840-4dce-8073-389390992ab5,1.0,1.0,0.0,0.0
5b632ecb-9a5a-41a5-8d1f-894ec8890f78,3.0,3.0,0.0,0.0
1059a7c1-0d27-4deb-bcca-b0ddd737e7df,7.0,7.0,0.0,0.0
b91e4968-6bb8-42bc-81cf-ad2620f0dbbb,0.0,0.0,0.0,0.0
0bbc9860-6ac2-0136-f859-0242ac11150d,1.0,1.0,0.0,0.0
38afee60-5b41-0133-2bf8-76fb986dbea2,0.0,0.0,0.0,0.0
be3146ed-1e3f-46a1-b3c5-75c43b6832aa,0.0,0.0,0.0,0.0
b0524b10-57b9-0136-3844-0242ac115605,1.0,0.0,1.0,1.0
b0524b10-57b9-0136-3844-0242ac115605,1.0,1.0,0.0,0.0
8a3c4280-d201-0135-c27a-0242ac111c08,1.0,1.0,0.0,0.0
eeef1180-452a-0134-5637-3e5e33f7c536,0.0,0.0,0.0,0.0
b787c8e0-6782-0136-3f7f-0242ac112c0d,1.0,1.0,0.0,0.0
504b8fbf-444b-4249-a249-774c5342b846,1.0,3.0,-2.0,2.0
a044fec1-ca6a-4aaa-ad74-f73d98f95d17,1.0,1.0,0.0,0.0
c65dfa90-4993-0135-d3a5-0242ac11130b,2.0,2.0,0.0,0.0
bdfced30-5d62-4528-be77-81dcfc7894a5,2.0,2.0,0.0,0.0
d64dfb10-e338-0134-a03f-0242ac112c0c,1.0,1.0,0.0,0.0
189f4a70-5fe9-0136-adac-0242ac11150c,1.0,1.0,0.0,0.0
88f76702-fd3d-4086-8226-af9528772832,1.0,1.0,0.0,0.0
2e334227-3693-4410-83f7-7799385146f9,0.0,5.0,-5.0,5.0
2e334227-3693-4410-83f7-7799385146f9,0.0,0.0,0.0,0.0
2e334227-3693-4410-83f7-7799385146f9,5.0,5.0,0.0,0.0
2e334227-3693-4410-83f7-7799385146f9,5.0,0.0,5.0,5.0
0c8ba430-5df7-0136-ab3f-0242ac11150c,1.0,1.0,0.0,0.0
31343731-3337-4333-8434-333236363134,8.0,8.0,0.0,0.0
18222320-61a5-0136-2580-0242ac115705,1.0,1.0,0.0,0.0
de91b4e2-69ed-48a4-b9b6-dfb1cc8a5ea8,1.0,1.0,0.0,0.0
34a17310-65b2-0136-448c-0242ac114a0f,1.0,1.0,0.0,0.0
d9dc67ba-7749-4b94-af32-0534ee5ef3fe,1.0,1.0,0.0,0.0
1997a690-cdca-0134-c2fb-0242ac11350d,1.0,1.0,0.0,0.0
3478b547-7568-402d-91fe-f3cffb6b6e73,0.0,0.0,0.0,0.0
3478b547-7568-402d-91fe-f3cffb6b6e73,0.0,0.0,0.0,0.0
b7903f74-8052-4d0e-b02d-a34273c670a6,1.0,0.0,1.0,1.0
b7903f74-8052-4d0e-b02d-a34273c670a6,1.0,1.0,0.0,0.0
4e42fcea-1305-4652-83d3-a1b3c4158d8c,8.0,8.0,0.0,0.0
97315025-5f31-4f0a-94d7-d98d2b2ba288,1.0,1.0,0.0,0.0
50d9a3f0-4f7b-0136-df3f-0242ac112106,0.0,0.0,0.0,0.0
57443463-3876-4506-b7e4-0777cf4ca2f0,1.0,0.0,1.0,1.0
33e71ce5-9e85-4192-854d-2e727c7ffa92,0.0,0.0,0.0,0.0
287c2aa8-8ae8-419e-85cb-c710931ef5eb,0.0,0.0,0.0,0.0
77d41040-38eb-0131-7648-121a39c34079,4.0,4.0,0.0,0.0
0a1775a0-6314-0136-5501-0242ac115610,5.0,5.0,0.0,0.0
3de76ee0-ee1e-4c11-80c2-816728d35088,2.0,0.0,2.0,2.0
3de76ee0-ee1e-4c11-80c2-816728d35088,2.0,2.0,0.0,0.0
c24ce080-668b-0136-8c4f-0242ac112108,1.0,0.0,1.0,1.0
c24ce080-668b-0136-8c4f-0242ac112108,1.0,1.0,0.0,0.0
b4231303-d7a5-42fb-acef-cb56d07d042a,1.0,1.0,0.0,0.0
25a76868-f247-4080-b3e5-50e780140cf8,1.0,1.0,0.0,0.0
56bbd2ef-b982-4c0d-b1f6-4b465d405ef7,1.0,0.0,1.0,1.0
56bbd2ef-b982-4c0d-b1f6-4b465d405ef7,1.0,1.0,0.0,0.0
5ce0c618-b23e-4618-9835-30b107e78667,3.0,3.0,0.0,0.0
c068bf90-6d8a-0136-f706-0242ac111c10,1.0,1.0,0.0,0.0
f0930905-642e-405b-b5d9-cce8435d0f3a,1.0,0.0,1.0,1.0
f0930905-642e-405b-b5d9-cce8435d0f3a,1.0,1.0,0.0,0.0
80124611-dbdd-4456-b76b-afc70307be64,1.0,1.0,0.0,0.0
d52ed956-1f2d-47b0-abd0-ebf45e611f96,0.0,0.0,0.0,0.0
48893e30-254d-48d7-8674-5bd51445e2f4,4.0,4.0,0.0,0.0
69331ec0-2ffc-0136-2fed-0242ac112c0e,7.0,7.0,0.0,0.0
6d194d40-53a3-0136-04d1-0242ac11670d,1.0,1.0,0.0,0.0
c38fa5b0-3eb5-0136-0752-0242ac11560d,1.0,1.0,0.0,0.0
3a599aa6-dfe1-4c35-86f7-86a77d6e33a7,1.0,1.0,0.0,0.0
9c1a5a60-c704-0135-0579-0242ac112c0c,0.0,0.0,0.0,0.0
05335591-2f61-4826-868f-c4400faaf463,15.0,15.0,0.0,0.0
e01ed657-3bef-4757-872e-a450440ff2ec,2.0,2.0,0.0,0.0
40ffc3c8-7f02-4ca1-8237-e8dbbc8b7757,2.0,2.0,0.0,0.0
0c22bf50-6d3d-0136-52e4-0242ac116709,1.0,1.0,0.0,0.0
b699b0f1-66a0-43d7-8a30-d6bf0b354890,1.0,1.0,0.0,0.0
f8bdce20-62ac-0136-eb56-0242ac111507,1.0,1.0,0.0,0.0
55aeef4c-9c4c-402e-9910-55242b0bfd49,4.0,4.0,0.0,0.0
e763d56c-d4d0-487a-a821-230cc42fd6dc,1.0,1.0,0.0,0.0
97d91fe4-89be-463a-8347-4c939ee99835,1.0,1.0,0.0,0.0
73db32bf-4d3a-47c6-acde-b12da71425e4,2.0,2.0,0.0,0.0
85ed337d-21e4-4bf7-9221-f0621af6a339,4.0,4.0,0.0,0.0
4b121200-75b5-0136-1345-0242ac115111,1.0,1.0,0.0,0.0
53294b98-17b7-468f-bd08-1c4825b43004,5.0,5.0,0.0,0.0
53294b98-17b7-468f-bd08-1c4825b43004,5.0,0.0,5.0,5.0
4f3f0291-25eb-4e5e-a602-55d909ff0153,0.0,3.0,-3.0,3.0
867fa64f-34fe-4405-8621-dabfe0c1afcc,1.0,1.0,0.0,0.0
5feded40-734b-0136-d15f-0242ac11670d,17.0,17.0,0.0,0.0
d068b370-60f9-0135-0b11-0242ac113d0a,6.0,6.0,0.0,0.0
77c57a90-e740-441e-8b64-5fdb8f2bff9e,1.0,1.0,0.0,0.0
09581af0-6bd1-0136-fc3d-0242ac11150d,1.0,1.0,0.0,0.0
98afa890-7187-0136-5c02-0242ac116709,1.0,1.0,0.0,0.0
6ef8dcac-d48a-4835-a707-64a8a5208a00,1.0,0.0,1.0,1.0
6ef8dcac-d48a-4835-a707-64a8a5208a00,1.0,1.0,0.0,0.0
a0aadd42-549d-4c17-b200-480659be7606,1.0,1.0,0.0,0.0
12aed5e6-97ed-40f6-9a58-c94410f55b3b,1.0,1.0,0.0,0.0
977e0e5c-70a3-44df-8d4c-8ccb4af04846,1.0,1.0,0.0,0.0
d9e05930-9c86-0135-e26f-0242ac111506,1.0,1.0,0.0,0.0
f617e06a-506c-4f52-bcf0-772fec300e17,1.0,1.0,0.0,0.0
6363d3dd-6be5-4c6f-bd40-55e2c81ed18e,1.0,1.0,0.0,0.0
8df822a0-6d63-0136-5372-0242ac116709,6.0,6.0,0.0,0.0
8c1ef880-4782-0136-c96c-0242ac112106,1.0,1.0,0.0,0.0
765580dc-d703-42bb-aecb-b1c02d2a228d,1.0,1.0,0.0,0.0
2221c78d-d3ce-42e2-84a2-e50555e6df65,29.0,29.0,0.0,0.0
cbefd254-c20d-461e-ad55-852b1ba1eb61,2.0,2.0,0.0,0.0
784b66b1-72fe-493f-9cc0-a231803122eb,2.0,2.0,0.0,0.0
d2443410-954b-0135-6d40-0242ac11510b,1.0,1.0,0.0,0.0
61c35050-5dea-0136-ab08-0242ac11150c,4.0,4.0,0.0,0.0
e8713b87-d160-430b-8326-d8107345383d,1.0,1.0,0.0,0.0
da8b3181-80de-4543-990f-b582a1f863ef,1.0,1.0,0.0,0.0
becf1cf0-b641-4447-93f3-229abb07a916,1.0,1.0,0.0,0.0
37640e10-7f6d-0134-d1d9-66bda0329622,2.0,2.0,0.0,0.0
a32f3d53-646d-4e96-8e56-495f0315bd6e,1.0,1.0,0.0,0.0
fc4410e0-e52e-0134-a36c-0242ac112c0c,0.0,0.0,0.0,0.0
ebb7d7e5-f0f8-41d7-8ded-c043050469d1,1.0,1.0,0.0,0.0
fd7a24a0-8c06-46d0-ab5b-464c1c64d3fb,8.0,8.0,0.0,0.0
0d7feef0-5b7d-0136-384e-0242ac11150f,1.0,1.0,0.0,0.0
65051ad4-4947-480d-a2fc-854d663000f5,8.0,8.0,0.0,0.0
16a5b144-75bc-464a-b9fc-d7bb3355d503,1.0,1.0,0.0,0.0
4d568604-0706-4db7-a047-b3237964f013,1.0,1.0,0.0,0.0
75948827-3ed0-4937-bfc3-c2ac7b9076fb,2.0,2.0,0.0,0.0
5e34dc5d-eb4e-4ce4-8ab9-31c35fdf3805,1.0,1.0,0.0,0.0
e8a541c0-5082-0135-c1f2-0242ac113a12,6.0,6.0,0.0,0.0
8df43c01-ec35-47dd-b5e6-c8767e990fe4,1.0,1.0,0.0,0.0
ab5c37b3-0810-4818-bc38-f31027afaf74,4.0,4.0,0.0,0.0
1456754b-853d-458f-8a4d-69296b283254,11.0,11.0,0.0,0.0
72d8c5d0-d6cf-0134-0016-0242ac112c07,0.0,0.0,0.0,0.0
37323ed3-4043-40da-833d-d88e7adbb29b,0.0,0.0,0.0,0.0
f14f24c0-402c-0136-005f-0242ac114a06,1.0,1.0,0.0,0.0
e0ba3186-500c-4179-9594-ec9aa1ac7ecc,1.0,1.0,0.0,0.0
ca321bdd-e5d4-4f65-8908-05c26649978a,2.0,2.0,0.0,0.0
813d2a83-4813-4309-97be-436a72b21b11,1.0,1.0,0.0,0.0
3398352f-c520-4155-bec4-59f82bf2abf3,0.0,0.0,0.0,0.0
0d0fff80-0833-4309-bfb4-4d7deaeb57c6,1.0,1.0,0.0,0.0
2a1acb80-b933-0132-0cfb-72efc55b2bca,5.0,5.0,0.0,0.0
7c7ddaf0-5a2c-0136-4559-0242ac114a0a,1.0,0.0,1.0,1.0
7c7ddaf0-5a2c-0136-4559-0242ac114a0a,1.0,1.0,0.0,0.0
0c72d039-5e07-48e1-af4b-b609e6dd931f,1.0,1.0,0.0,0.0
c0a2a79f-2e5a-4473-9b75-0f9544685e46,1.0,1.0,0.0,0.0
c1aebd2f-df82-42f0-9c1c-780d26f63342,1.0,0.0,1.0,1.0
c1aebd2f-df82-42f0-9c1c-780d26f63342,1.0,1.0,0.0,0.0
19cdf812-112f-410c-a769-6bb51d23f6c3,6.0,6.0,0.0,0.0
d2645350-6813-0136-a4b0-0242ac111c0c,0.0,1.0,-1.0,1.0
ae886480-3b39-4042-9fc3-b6729c8f8661,1.0,1.0,0.0,0.0
c13e00e3-5948-4657-b830-336814dec5f7,36.0,36.0,0.0,0.0
6c8acac4-dcf7-4a1b-8630-6aec80161b38,1.0,1.0,0.0,0.0
97b407c0-690c-0136-4428-0242ac112c0d,1.0,1.0,0.0,0.0
26fb9590-8819-0134-821e-7a288ee89a86,0.0,0.0,0.0,0.0
06254adf-5be6-4ed0-b70a-5777a336a38c,1.0,1.0,0.0,0.0
92f11063-69cd-4886-99f4-c54d5481cb03,1.0,0.0,1.0,1.0
92f11063-69cd-4886-99f4-c54d5481cb03,1.0,1.0,0.0,0.0
bb78c375-0ffe-4238-8d55-c8d1b78588c1,10.0,10.0,0.0,0.0
91160267-660a-4faa-925d-1a2f075d74c4,-6.0,8.0,-14.0,14.0
7883755e-022c-496d-b82d-9ef2a3ef8ccb,0.0,0.0,0.0,0.0
22a32a10-2418-0135-e781-0242ac113a12,0.0,2.0,-2.0,2.0
22a32a10-2418-0135-e781-0242ac113a12,2.0,2.0,0.0,0.0
7830083f-c179-421f-934f-878575b14ef3,15.0,15.0,0.0,0.0
3691a4f0-636a-0136-e13d-0242ac112c0d,1.0,1.0,0.0,0.0
7aeabbf5-34d7-4c87-8160-0aeaaf420c26,1.0,1.0,0.0,0.0
8e15fda0-e76b-0135-aaaa-0242ac116708,1.0,1.0,0.0,0.0
e8d446b8-b5db-4fcf-a8e5-b1f3949df2cd,1.0,1.0,0.0,0.0
680308d5-f731-484c-8c97-02d736c7c138,1.0,1.0,0.0,0.0
e6f3591a-2c6f-4b1d-8756-ea4c93ec50b8,1.0,1.0,0.0,0.0
b636cbd8-b77d-4c6b-b6dd-62510fe85c37,0.0,0.0,0.0,0.0
c807ae1a-42e3-44dc-ad0f-4f2d78811b60,2.0,2.0,0.0,0.0
87e1c5eb-edf0-4f08-a4d5-16e853685170,0.0,0.0,0.0,0.0
9301f038-1c46-4148-8431-d6ee3561544f,3.0,3.0,0.0,0.0
7aa05f50-3c42-0136-dbb7-0242ac115607,1.0,1.0,0.0,0.0
c1c5d846-75ef-4705-bd03-d97415b533d3,1.0,1.0,0.0,0.0
123f56de-ea43-400b-b60f-627231ffc850,1.0,1.0,0.0,0.0
56d4a426-7494-4b49-ad1b-ec080142b6d5,1.0,1.0,0.0,0.0
1c8f0beb-724d-45d9-8305-a0be26dff8d6,3.0,3.0,0.0,0.0
92084ad0-682c-0136-f548-0242ac11150d,1.0,1.0,0.0,0.0
002c8c35-1f25-492f-8b0a-2ec9f31f168f,2.0,2.0,0.0,0.0
50967ee9-c2be-41a0-b629-74919fc2bfb3,1.0,1.0,0.0,0.0
24089701-4bcf-4504-88bc-3bca49f547f4,3.0,3.0,0.0,0.0
7ba61e00-d060-0134-9d03-0242ac112c0a,1.0,1.0,0.0,0.0
9dfce38c-d081-4d85-ac7c-743fc437118d,4.0,4.0,0.0,0.0
e9499548-6009-4bd3-8d8d-6a20777f51d0,5.0,5.0,0.0,0.0
be7dcdb3-0152-4a17-b462-7fd863ecb03b,5.0,5.0,0.0,0.0
57f56322-d37d-4441-87a4-320370a9e3be,8.0,8.0,0.0,0.0
7910d922-d6fe-412e-a865-cfe0e0ac974f,1.0,1.0,0.0,0.0
f8dad953-0f32-468c-8444-3e8a329661d3,1.0,1.0,0.0,0.0
6f297760-6ebe-0134-a8cd-12d80ea8bb70,0.0,0.0,0.0,0.0
8b6e1254-4623-4004-b8d1-3edb627fd59c,1.0,0.0,1.0,1.0
98e83096-fb35-4341-b6f5-b384c0cb01e2,0.0,0.0,0.0,0.0
98e83096-fb35-4341-b6f5-b384c0cb01e2,0.0,0.0,0.0,0.0
5a773af7-a4d5-4f00-a041-5444d91b378a,1.0,1.0,0.0,0.0
37181a47-b2e2-4a99-9353-e0d70b0d732e,2.0,2.0,0.0,0.0
37181a47-b2e2-4a99-9353-e0d70b0d732e,2.0,0.0,2.0,2.0
3ea47200-14e6-0136-fd19-0242ac115606,0.0,0.0,0.0,0.0
ac65f1c0-c244-0135-639d-0242ac111c08,1.0,1.0,0.0,0.0
d013f027-4580-4bca-b03c-eddfa54ca409,16.0,16.0,0.0,0.0
d86fe950-6dc4-0136-100d-0242ac111507,5.0,5.0,0.0,0.0
5b6a10e2-5f94-41cf-b427-7c0c772e3fc6,2.0,2.0,0.0,0.0
3528d134-86ea-40d6-960b-07b88818fcf9,13.0,13.0,0.0,0.0
68c21de8-f49b-4ca4-84e2-ba4f6fb742f2,0.0,0.0,0.0,0.0
4860b220-b712-0135-b049-0242ac115109,1.0,1.0,0.0,0.0
18d2cdb4-6cef-4773-bd4e-27508cabcbf5,2.0,2.0,0.0,0.0
4b1cdad7-080b-4842-b8d5-c2384b2bfcd1,1.0,1.0,0.0,0.0
d404d210-110e-4cf4-862f-c4752d30a6e6,14.0,14.0,0.0,0.0
b4b3b540-3fea-0136-f8d4-0242ac111c0f,3.0,3.0,0.0,0.0
81851cfc-3732-488b-b871-c276d1674073,4.0,4.0,0.0,0.0
86f33e38-5be6-4ef5-9282-60e00be68d5d,0.0,0.0,0.0,0.0
63206105-d07b-4187-b535-b7e70ef615dc,0.0,0.0,0.0,0.0
bfe961e8-305e-4802-b4dc-c65a0b00abde,4.0,4.0,0.0,0.0
1839a488-d14e-424d-8d0c-e674fb4322ef,2.0,2.0,0.0,0.0
ed24eb70-c6b6-0134-e58f-0242ac112c07,2.0,2.0,0.0,0.0
5296277c-b3ad-4652-92ae-a12c2c710f69,6.0,6.0,0.0,0.0
be505220-657f-0136-e32b-0242ac112c0d,1.0,1.0,0.0,0.0
18b642a0-6cca-0136-ff89-0242ac11150d,2.0,2.0,0.0,0.0
8bfc0e98-f0bd-4eb4-a91e-df070f71c834,1.0,1.0,0.0,0.0
8101b4bd-434f-4032-a23c-94e07d989586,0.0,0.0,0.0,0.0
30b66fa0-c3f5-0135-3477-0242ac111506,0.0,0.0,0.0,0.0
a856d280-d41f-0135-fa5f-0242ac114a09,0.0,0.0,0.0,0.0
7bdd8ca0-3c13-0136-daf4-0242ac115607,3.0,3.0,0.0,0.0
e64ba78b-bb2d-410f-a2d3-6b7ad3075928,1.0,1.0,0.0,0.0
5b43b89b-9d7a-45ba-a02a-5b4231486f3b,1.0,1.0,0.0,0.0
ce4ce780-68e1-0136-7244-0242ac11210d,1.0,1.0,0.0,0.0
73cce622-b1fe-4130-b448-55027678618e,4.0,4.0,0.0,0.0
67b04bd2-9920-4e63-b3bd-5b76cb82ec14,135.0,135.0,0.0,0.0
6cac202e-dec5-4cf8-85f6-1ee313e21bf7,2.0,2.0,0.0,0.0
a69b9d4c-7e08-4614-855c-7eb2cd331783,1.0,1.0,0.0,0.0
cc6ef177-e74d-4e38-a68c-9f0b2ae50f55,1.0,1.0,0.0,0.0
9d3fd110-9fa4-0134-8fc5-72246ac67430,0.0,0.0,0.0,0.0
bab8fcfb-b708-4354-84d2-a4a89237f6e9,0.0,0.0,0.0,0.0
17092230-02e0-0136-0f91-0242ac111c0a,1.0,1.0,0.0,0.0
356c294d-c253-4bbf-9b11-8b1fd1cda8f3,0.0,0.0,0.0,0.0
101633e0-f5e0-0134-f65d-0242ac110906,0.0,0.0,0.0,0.0
052aa120-6171-0134-01da-7e5e4c716fc0,1.0,1.0,0.0,0.0
70ab39d0-42be-0136-35a0-0242ac112106,0.0,20.0,-20.0,20.0
8fc1188c-3d79-4457-831a-ef13f631f105,0.0,0.0,0.0,0.0
86472160-719e-0136-fee3-0242ac111c10,2.0,2.0,0.0,0.0
e742df06-13f5-4e0b-b33b-34261aeef9f1,0.0,0.0,0.0,0.0
b4b4a840-41f2-0134-a501-7222a55d00c1,5.0,5.0,0.0,0.0
d90554f4-3f2b-4e23-bff0-2dd32726893a,2.0,2.0,0.0,0.0
2f25cca4-94b0-4dd1-887d-96c878bda51d,2.0,2.0,0.0,0.0
520babd6-738f-4fcc-92c3-ddb5e8638b1f,1.0,0.0,1.0,1.0
520babd6-738f-4fcc-92c3-ddb5e8638b1f,1.0,1.0,0.0,0.0
53147120-8a61-4bdc-ad19-b0541a9e0b3c,1.0,0.0,1.0,1.0
53147120-8a61-4bdc-ad19-b0541a9e0b3c,1.0,1.0,0.0,0.0
372d4140-d482-464f-8803-dd216021482e,5.0,5.0,0.0,0.0
63b7d000-d24c-4982-a04f-17bf350b9f32,1.0,1.0,0.0,0.0
8cca7e50-553d-468e-9d90-86e435908e69,1.0,1.0,0.0,0.0
c878855b-c318-4ee4-81c1-77c60388a1bd,4.0,4.0,0.0,0.0
5f66e658-760c-4bb6-8884-215138f3f5d4,1.0,1.0,0.0,0.0
5964b012-0c40-4bf2-bdef-f4e434122f61,17.0,17.0,0.0,0.0
bba26c10-ee6c-0135-298d-0242ac11560d,6.0,6.0,0.0,0.0
423db040-5555-0135-0314-0242ac112607,0.0,0.0,0.0,0.0
d7d142b3-7446-4eb4-ae88-b04bb2b7a72d,1.0,1.0,0.0,0.0
8ca1584a-598e-4170-984d-a44479e55593,1.0,1.0,0.0,0.0
8a085100-0691-0135-a7e1-0242ac110906,0.0,0.0,0.0,0.0
331a77da-282b-428c-8466-5aba50dff700,3.0,3.0,0.0,0.0
f02808b3-628c-4563-bb07-1c29cff229b3,1.0,1.0,0.0,0.0
03f87edf-4d7a-427c-9352-e6fc76ea024e,0.0,0.0,0.0,0.0
f36ff80f-ec7d-4f2f-8453-606835f24530,8.0,10.0,-2.0,2.0
070b1cb2-e295-4bbd-b575-ffc831242f3c,1.0,1.0,0.0,0.0
0ef744e0-6331-0136-e0a2-0242ac112c0d,1.0,1.0,0.0,0.0
8699396c-a751-40fd-908b-7143ab9302bb,1.0,1.0,0.0,0.0
278a8910-72d2-0136-5fea-0242ac116709,1.0,1.0,0.0,0.0
86e15df0-73e8-0136-0e42-0242ac112109,1.0,1.0,0.0,0.0
28a4d7d0-dbfb-0135-8bc4-0242ac11570b,1.0,1.0,0.0,0.0
adb4eff0-65de-0136-f5bd-0242ac111c07,1.0,1.0,0.0,0.0
52a04800-6746-0136-e508-0242ac115709,12.0,12.0,0.0,0.0
261b6b9c-2d00-4b39-8267-db335bb16c7e,5.0,5.0,0.0,0.0
038254f0-644e-0136-96f0-0242ac11150e,1.0,1.0,0.0,0.0
b11b50f0-ec3d-418f-8437-cf33cc660483,1.0,1.0,0.0,0.0
859be565-fc40-4dcd-8bd7-bacc5937ab2b,6.0,6.0,0.0,0.0
cfcb3250-5c46-0136-c489-0242ac111508,4.0,4.0,0.0,0.0
87f321d4-4544-44c5-85b8-26eb6ac40d1d,1.0,1.0,0.0,0.0
7eb2ce80-e9d8-0135-8808-0242ac116708,1.0,5.0,-4.0,4.0
7eb2ce80-e9d8-0135-8808-0242ac116708,1.0,0.0,1.0,1.0
c4373be9-265a-4ded-ac04-38728b264b50,0.0,0.0,0.0,0.0
8dcbf7f8-b266-42d9-903a-b4346191380b,1.0,1.0,0.0,0.0
dbc4df8e-7ea3-4563-b881-e9f463127bcd,1.0,1.0,0.0,0.0
0016a156-de41-4dc6-a3c7-f34218bcb210,4.0,4.0,0.0,0.0
4a7174be-cb05-40e0-885c-ed9311c3454f,1.0,0.0,1.0,1.0
4a7174be-cb05-40e0-885c-ed9311c3454f,1.0,1.0,0.0,0.0
